file,x1,x2,y1,y2,mask,date,start_time,frame no,quadrant,true_mask
park-tests/converted/coverted_FRAMES/20210614_154716_5398_3,746,764,188,210,0,20210614,154716,5398,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_5086_1,1169,1235,203,288,1,20210526,182313,5086,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_5086_1,892,958,296,375,1,20210526,182313,5086,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4696_3,700,739,199,252,0,20210526,182313,4696,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2193_3,694,736,201,256,0,20210526,182313,2193,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3062_3,697,736,210,255,1,20210526,182313,3062,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1818_3,699,734,203,252,0,20210526,182313,1818,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2838_3,702,740,202,250,0,20210526,182313,2838,3,0
park-tests/converted/coverted_FRAMES/20210526_170716_1428_1,330,387,333,401,0,20210526,170716,1428,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_4472_3,702,743,195,249,1,20210526,182313,4472,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5361_3,694,734,210,258,1,20210526,182313,5361,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3737_1,1601,1621,29,56,0,20210526,182313,3737,1,1
park-tests/converted/coverted_FRAMES/20210526_165204_8864_1,531,568,262,311,0,20210526,165204,8864,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_2763_3,699,741,201,256,0,20210526,182313,2763,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3018_3,706,741,203,248,0,20210526,182313,3018,3,0
park-tests/converted/coverted_FRAMES/20210526_170716_2774_1,1409,1432,89,125,0,20210526,170716,2774,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_1728_3,702,737,199,244,0,20210526,182313,1728,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3152_3,694,732,207,258,0,20210526,182313,3152,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2343_3,694,735,200,253,1,20210526,182313,2343,3,0
park-tests/converted/coverted_FRAMES/20210526_170716_2069_1,1150,1181,150,199,0,20210526,170716,2069,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_1023_3,704,746,193,248,0,20210526,182313,1023,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2493_1,1191,1244,134,199,1,20210526,182313,2493,1,1
park-tests/converted/coverted_FRAMES/20210526_165204_5970_3,58,85,13,45,0,20210526,165204,5970,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_4187_3,695,733,211,257,0,20210526,182313,4187,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3033_3,700,737,201,249,0,20210526,182313,3033,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_9849_1,1338,1386,170,237,0,20210526,165204,9849,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_4322_3,706,730,202,253,0,20210526,182313,4322,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1458_3,697,735,204,255,0,20210526,182313,1458,3,0
park-tests/converted/coverted_FRAMES/20210526_170716_2249_1,784,820,252,289,0,20210526,170716,2249,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_4816_3,698,731,200,242,0,20210526,182313,4816,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5465_3,692,732,209,261,0,20210526,182313,5465,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_4634_1,371,399,397,437,0,20210526,165204,4634,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_3527_3,689,728,210,263,0,20210526,182313,3527,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3842_1,120,183,300,353,1,20210526,182313,3842,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4592_3,714,759,185,245,0,20210526,182313,4592,3,0
park-tests/converted/coverted_FRAMES/20210526_163653_11360_1,1266,1292,92,124,0,20210526,163653,11360,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_4666_3,694,735,199,257,0,20210526,182313,4666,3,0
park-tests/converted/coverted_FRAMES/20210614_154716_2806_1,928,983,409,476,1,20210614,154716,2806,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_2806_1,1656,1685,263,302,0,20210614,154716,2806,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_3317_3,701,737,205,254,0,20210526,182313,3317,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2598_3,44,74,23,63,0,20210526,182313,2598,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_2598_3,695,736,200,256,0,20210526,182313,2598,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5071_1,1464,1517,136,204,1,20210526,182313,5071,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_5071_1,1211,1264,200,266,1,20210526,182313,5071,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_2433_3,696,734,199,251,0,20210526,182313,2433,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1428_3,697,736,200,253,0,20210526,182313,1428,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1683_3,700,739,201,253,1,20210526,182313,1683,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4142_3,689,730,210,263,0,20210526,182313,4142,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2238_3,696,732,198,246,0,20210526,182313,2238,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1173_3,694,732,204,254,0,20210526,182313,1173,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1173_3,688,714,197,237,0,20210526,182313,1173,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3827_1,519,563,242,288,1,20210526,182313,3827,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1578_3,705,740,199,245,0,20210526,182313,1578,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3257_3,691,733,212,264,0,20210526,182313,3257,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_978_3,704,745,199,247,1,20210526,182313,978,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2778_3,692,734,201,255,1,20210526,182313,2778,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2763_1,1174,1223,424,531,0,20210526,182313,2763,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4547_3,696,738,199,256,0,20210526,182313,4547,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4412_2,1530,1649,614,701,0,20210526,182313,4412,2,2
park-tests/converted/coverted_FRAMES/20210526_182313_2418_3,701,736,200,249,0,20210526,182313,2418,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2373_3,694,735,194,249,1,20210526,182313,2373,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1218_1,1792,1822,27,68,0,20210526,182313,1218,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3767_4,1566,1602,885,930,0,20210526,182313,3767,4,2
park-tests/converted/coverted_FRAMES/20210526_182313_4562_3,694,737,201,257,0,20210526,182313,4562,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3272_3,693,731,212,260,0,20210526,182313,3272,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3272_3,179,198,0,18,0,20210526,182313,3272,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_3272_3,1506,1558,45,106,1,20210526,182313,3272,3,2
park-tests/converted/coverted_FRAMES/20210526_182313_2163_3,700,738,201,250,0,20210526,182313,2163,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2463_1,1567,1602,50,100,0,20210526,182313,2463,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3482_3,709,740,216,252,0,20210526,182313,3482,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3482_3,690,724,209,253,0,20210526,182313,3482,3,0
park-tests/converted/coverted_FRAMES/20210618_151458_8202_3,1704,1891,195,376,0,20210618,151458,8202,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_6135_3,710,755,188,250,0,20210526,182313,6135,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_5373_1,720,759,221,271,0,20210526,165204,5373,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_3752_3,691,731,206,260,1,20210526,182313,3752,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4382_1,1589,1638,118,187,1,20210526,182313,4382,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4382_1,1370,1418,116,177,1,20210526,182313,4382,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_2718_3,704,744,205,248,0,20210526,182313,2718,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_5388_1,1010,1043,219,273,0,20210526,165204,5388,1,0
park-tests/converted/coverted_FRAMES/20210614_154716_2828_1,164,240,549,642,0,20210614,154716,2828,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_2828_1,1492,1534,288,336,0,20210614,154716,2828,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_5341_3,695,734,207,258,1,20210526,182313,5341,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3092_1,694,761,214,310,1,20210526,182313,3092,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4007_1,1487,1541,215,314,0,20210526,182313,4007,1,2
park-tests/converted/coverted_FRAMES/20210526_182313_4876_1,1806,1838,19,57,0,20210526,182313,4876,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1158_1,1451,1499,150,209,1,20210526,182313,1158,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4292_3,693,729,210,255,0,20210526,182313,4292,3,0
park-tests/converted/coverted_FRAMES/20210618_151458_7015_1,1453,1498,7,58,1,20210618,151458,7015,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_1473_1,708,802,367,480,1,20210526,182313,1473,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1473_1,336,423,427,530,1,20210526,182313,1473,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3512_3,704,742,211,250,0,20210526,182313,3512,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3512_3,690,721,209,243,0,20210526,182313,3512,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4906_1,1692,1727,70,122,0,20210526,182313,4906,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4906_1,1509,1548,97,144,1,20210526,182313,4906,1,1
park-tests/converted/coverted_FRAMES/20210526_163653_2573_1,1651,1687,82,131,0,20210526,163653,2573,1,1
park-tests/converted/coverted_FRAMES/20210526_163653_2573_1,1771,1805,63,112,0,20210526,163653,2573,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3662_3,689,733,213,264,1,20210526,182313,3662,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2673_1,113,221,402,523,1,20210526,182313,2673,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_2673_1,645,746,441,544,1,20210526,182313,2673,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1233_3,707,745,192,244,0,20210526,182313,1233,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_739_3,525,562,56,102,0,20210526,182313,739,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1803_3,699,738,200,254,1,20210526,182313,1803,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2448_1,1678,1713,33,75,0,20210526,182313,2448,1,1
park-tests/converted/coverted_FRAMES/20210526_170716_1528_1,1391,1412,104,137,0,20210526,170716,1528,1,0
park-tests/converted/coverted_FRAMES/20210526_170716_1528_1,1403,1434,126,161,0,20210526,170716,1528,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_1743_3,693,735,196,248,1,20210526,182313,1743,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1743_3,690,715,192,229,0,20210526,182313,1743,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_963_3,717,744,186,239,0,20210526,182313,963,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4936_3,712,736,195,246,0,20210526,182313,4936,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_844_3,696,737,204,257,0,20210526,182313,844,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_8820_3,136,177,120,181,0,20210526,165204,8820,3,2
park-tests/converted/coverted_FRAMES/20210526_182313_1203_3,706,739,204,246,0,20210526,182313,1203,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1443_3,697,737,198,256,0,20210526,182313,1443,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2823_3,698,734,201,249,0,20210526,182313,2823,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3722_1,1675,1693,11,34,0,20210526,182313,3722,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1278_1,950,1007,234,305,1,20210526,182313,1278,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3062_1,1400,1445,90,149,1,20210526,182313,3062,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_5387_3,653,669,182,201,0,20210614,154716,5387,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_1863_3,702,740,198,250,0,20210526,182313,1863,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2553_3,716,748,201,243,0,20210526,182313,2553,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3392_3,704,740,210,251,0,20210526,182313,3392,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3392_3,689,718,203,241,1,20210526,182313,3392,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4996_1,1879,1907,27,58,0,20210526,182313,4996,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4996_1,1781,1816,123,165,0,20210526,182313,4996,1,2
park-tests/converted/coverted_FRAMES/20210614_154716_5398_1,140,264,552,707,1,20210614,154716,5398,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_1008_3,711,746,194,244,0,20210526,182313,1008,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1653_3,696,737,199,255,0,20210526,182313,1653,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_1297_1,1213,1248,81,136,0,20210526,165204,1297,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3302_3,44,76,24,66,0,20210526,182313,3302,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_3302_3,694,732,211,260,0,20210526,182313,3302,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1788_3,699,739,199,249,1,20210526,182313,1788,3,0
park-tests/converted/coverted_FRAMES/20210614_154716_2773_1,1387,1421,322,363,0,20210614,154716,2773,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_2773_1,1806,1828,233,264,0,20210614,154716,2773,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_10606_3,505,549,24,83,0,20210526,182313,10606,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1248_1,1521,1559,93,143,0,20210526,182313,1248,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3167_3,692,733,208,260,1,20210526,182313,3167,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1113_3,717,742,186,238,0,20210526,182313,1113,3,0
park-tests/converted/coverted_FRAMES/20210526_165204_7485_1,837,873,227,273,0,20210526,165204,7485,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_739_1,1515,1555,75,132,1,20210526,182313,739,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_5310_1,811,857,363,430,1,20210614,154716,5310,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_2795_1,1130,1175,375,430,1,20210614,154716,2795,1,1
park-tests/converted/coverted_FRAMES/20210614_154716_2795_1,1716,1743,243,279,0,20210614,154716,2795,1,0
park-tests/converted/coverted_FRAMES/20210526_182313_5056_3,694,734,203,257,0,20210526,182313,5056,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3182_3,692,734,211,255,1,20210526,182313,3182,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1563_3,700,730,196,238,0,20210526,182313,1563,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4457_3,699,738,197,253,0,20210526,182313,4457,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5026_1,1859,1892,14,57,0,20210526,182313,5026,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_5026_1,1687,1721,87,127,0,20210526,182313,5026,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4951_1,534,649,559,694,1,20210526,182313,4951,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4951_1,701,785,308,416,1,20210526,182313,4951,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_4951_1,436,520,361,458,1,20210526,182313,4951,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3497_3,694,735,211,255,0,20210526,182313,3497,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3497_3,686,716,209,248,0,20210526,182313,3497,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1188_3,57,77,0,19,0,20210526,182313,1188,3,1
park-tests/converted/coverted_FRAMES/20210526_182313_1188_3,698,739,199,251,1,20210526,182313,1188,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1473_3,695,739,203,255,1,20210526,182313,1473,3,0
park-tests/converted/coverted_FRAMES/20210614_154716_2872_1,706,769,401,486,0,20210614,154716,2872,1,0
park-tests/converted/coverted_FRAMES/20210614_154716_4359_4,363,397,357,408,0,20210614,154716,4359,4,2
park-tests/converted/coverted_FRAMES/20210526_182313_3137_3,693,736,212,262,1,20210526,182313,3137,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5630_3,692,731,206,261,0,20210526,182313,5630,3,0
park-tests/converted/coverted_FRAMES/20210526_163653_2543_3,43,71,15,50,0,20210526,163653,2543,3,1
park-tests/converted/coverted_FRAMES/20210526_163653_2558_1,1754,1789,45,92,0,20210526,163653,2558,1,1
park-tests/converted/coverted_FRAMES/20210526_163653_2558_1,1876,1910,37,83,0,20210526,163653,2558,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3812_3,693,732,210,259,0,20210526,182313,3812,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3407_3,693,730,207,258,0,20210526,182313,3407,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5221_3,694,734,207,256,0,20210526,182313,5221,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5221_3,607,645,314,344,0,20210526,182313,5221,3,2
park-tests/converted/coverted_FRAMES/20210526_182313_3977_3,689,731,210,262,0,20210526,182313,3977,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_1593_3,703,744,198,245,1,20210526,182313,1593,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5071_3,704,738,199,247,0,20210526,182313,5071,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3362_3,713,756,193,251,0,20210526,182313,3362,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_3422_3,688,721,202,251,0,20210526,182313,3422,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2793_3,694,737,200,258,0,20210526,182313,2793,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_5390_3,696,739,206,256,1,20210526,182313,5390,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_2298_3,696,737,200,254,0,20210526,182313,2298,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4846_3,697,738,202,257,0,20210526,182313,4846,3,0
park-tests/converted/coverted_FRAMES/20210526_170716_2759_1,1321,1349,115,153,1,20210526,170716,2759,1,0
park-tests/converted/coverted_FRAMES/20210614_154716_4458_1,1045,1091,373,441,1,20210614,154716,4458,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_3033_1,1709,1742,2,48,0,20210526,182313,3033,1,1
park-tests/converted/coverted_FRAMES/20210526_182313_2073_3,695,734,198,253,0,20210526,182313,2073,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4172_3,721,747,212,249,0,20210526,182313,4172,3,0
park-tests/converted/coverted_FRAMES/20210526_182313_4172_3,693,725,207,246,0,20210526,182313,4172,3,0
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12301_1,1787,1820,20,65,0,20210526,182313,12301,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_1344_1,726,836,290,432,0,20210618,151458,1344,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2707_1,487,563,446,538,1,20210526,163653,2707,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_14215_1,929,982,82,152,1,20210618,151458,14215,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11681_4,607,648,234,284,1,20210614,154716,11681,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_13351_1,1581,1611,394,456,0,20210614,154716,13351,1,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_14943_3,830,853,218,242,0,20210614,154716,14943,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2998_1,800,858,298,381,1,20210526,163653,2998,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2559_1,1749,1782,45,90,0,20210526,163653,2559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2559_1,1578,1610,8,52,0,20210526,163653,2559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2559_1,1872,1907,37,90,0,20210526,163653,2559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1386_1,1574,1609,23,68,0,20210526,170716,1386,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12508_1,148,216,390,473,1,20210526,182313,12508,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12508_1,1842,1892,203,271,0,20210526,182313,12508,1,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15293_3,1077,1293,724,997,0,20210614,154716,15293,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12316_1,1502,1548,85,150,1,20210526,182313,12316,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12316_1,1800,1842,54,110,0,20210526,182313,12316,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8619_1,1385,1420,272,323,0,20210614,154716,8619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16166_3,881,906,221,248,0,20210614,154716,16166,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15604_1,1521,1552,294,336,0,20210614,154716,15604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15604_1,1617,1658,327,387,1,20210614,154716,15604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15604_1,1314,1352,320,371,0,20210614,154716,15604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_7794_3,940,972,272,305,0,20210614,154716,7794,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8635_1,1293,1333,272,330,1,20210614,154716,8635,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11577_1,1854,1883,7,45,0,20210526,182313,11577,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12479_1,1109,1147,321,377,0,20210614,154716,12479,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1221_1,523,631,434,579,1,20210526,170716,1221,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1221_1,260,351,522,635,1,20210526,170716,1221,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8634_1,1304,1349,271,333,0,20210614,154716,8634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12395_1,1711,1730,236,262,0,20210614,154716,12395,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_7779_3,739,759,222,245,0,20210614,154716,7779,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3505_1,1306,1370,189,270,1,20210526,163653,3505,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_17019_1,988,1045,2,62,1,20210618,151458,17019,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_17019_1,806,865,27,99,0,20210618,151458,17019,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12478_1,924,974,224,285,1,20210526,182313,12478,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12478_1,915,1041,622,765,1,20210526,182313,12478,1,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12418_1,1588,1614,60,95,0,20210526,182313,12418,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6314_1,1300,1321,238,265,0,20210614,154716,6314,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11696_3,604,616,276,290,0,20210614,154716,11696,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3490_1,1513,1561,110,177,0,20210526,163653,3490,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3490_1,1211,1238,144,179,0,20210526,163653,3490,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11554_3,943,967,220,250,0,20210614,154716,11554,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11554_3,1013,1044,146,174,0,20210614,154716,11554,3,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11726_3,848,880,408,445,0,20210614,154716,11726,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11997_1,1412,1454,118,176,1,20210526,182313,11997,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16237_3,722,739,217,235,0,20210614,154716,16237,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_528_3,245,281,39,87,0,20210526,163653,528,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11638_1,1308,1372,130,201,1,20210526,182313,11638,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11359_4,1558,1596,876,931,0,20210526,182313,11359,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_467_1,1269,1386,459,611,1,20210526,163653,467,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_467_1,1056,1126,490,597,1,20210526,163653,467,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11668_1,674,767,301,418,1,20210526,182313,11668,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8514_1,1703,1725,208,238,0,20210614,154716,8514,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16978_1,1739,1766,207,239,0,20210614,154716,16978,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16978_1,1897,1917,207,241,0,20210614,154716,16978,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2499_1,1631,1653,259,291,0,20210614,154716,2499,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1247_1,762,833,390,474,1,20210526,163653,1247,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_309_4,577,601,838,870,0,20210618,151458,309,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_14958_3,1244,1293,292,343,1,20210614,154716,14958,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12725_1,1734,1761,57,107,0,20210526,182313,12725,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11622_1,1520,1570,81,142,1,20210526,182313,11622,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_17049_1,16,116,178,272,0,20210618,151458,17049,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17086_2,782,810,1,38,0,20210614,154716,17086,2,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11607_1,1672,1714,47,102,1,20210526,182313,11607,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12815_1,1240,1316,251,361,1,20210526,182313,12815,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1146_1,1817,1844,38,71,0,20210526,170716,1146,1,1
